om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
696964,2020,10,07,2020-10-07,14:48:00,3,MA,25,0,50.0000,0,0,0,0,42.2800,-73.3100,42.2800,-73.3100,0,0,0,0,0,3,0,0,0,EG
696965,2020,10,07,2020-10-07,14:48:00,3,MA,25,0,55.0000,0,0,500,0,42.6737,-72.5430,42.6737,-72.5430,0,0,0,0,0,11,0,0,0,EG
696966,2020,10,07,2020-10-07,14:49:00,3,MA,25,0,55.0000,0,0,1500,0,42.5464,-72.8248,42.5464,-72.8248,0,0,0,0,0,11,0,0,0,EG
696967,2020,10,07,2020-10-07,14:52:00,3,MA,25,0,55.0000,0,0,800,0,42.3807,-72.9469,42.3807,-72.9469,0,0,0,0,0,15,0,0,0,EG
696968,2020,10,07,2020-10-07,14:53:00,3,MA,25,0,55.0000,0,0,5000,0,42.5895,-72.6199,42.5895,-72.6199,0,0,0,0,0,11,0,0,0,EG
696969,2020,10,07,2020-10-07,14:54:00,3,MA,25,0,55.0000,0,0,500,0,42.3423,-72.7112,42.3423,-72.7112,0,0,0,0,0,15,0,0,0,EG
696970,2020,10,07,2020-10-07,14:54:00,3,NH,33,0,50.0000,0,0,0,0,42.7800,-72.3800,42.7800,-72.3800,0,0,0,0,0,5,0,0,0,EG
696971,2020,10,07,2020-10-07,14:55:00,3,MA,25,0,45.0000,0,1,0,1000,42.1699,-73.3798,42.1699,-73.3798,0,0,0,0,0,3,0,0,0,EG
696972,2020,10,07,2020-10-07,14:56:00,3,VT,50,0,50.0000,0,0,1000,0,44.5300,-73.2000,44.5300,-73.2000,0,0,0,0,0,7,0,0,0,EG
696973,2020,10,07,2020-10-07,14:57:00,3,NH,33,0,50.0000,0,0,0,0,42.7400,-72.3200,42.7400,-72.3200,0,0,0,0,0,5,0,0,0,EG
696974,2020,10,07,2020-10-07,14:58:00,3,MA,25,0,60.0000,0,0,5000,0,42.4500,-72.6200,42.4728,-72.6166,0,0,0,0,0,11,0,0,0,EG
696975,2020,10,07,2020-10-07,15:00:00,3,MA,25,0,55.0000,0,0,15000,0,42.0671,-72.6777,42.0385,-72.6852,0,0,0,0,0,13,0,0,0,EG
696976,2020,10,07,2020-10-07,15:00:00,3,NY,36,0,50.0000,0,0,5000,0,42.1100,-76.1800,42.1100,-76.1800,0,0,0,0,0,107,0,0,0,EG
696977,2020,10,07,2020-10-07,15:00:00,3,NH,33,0,50.0000,0,0,0,0,42.8500,-72.2100,42.8500,-72.2100,0,0,0,0,0,5,0,0,0,EG
696978,2020,10,07,2020-10-07,15:00:00,3,MA,25,0,65.0000,0,0,12000,0,42.2890,-72.6723,42.2611,-72.6614,0,0,0,0,0,15,0,0,0,EG
696979,2020,10,07,2020-10-07,15:02:00,3,MA,25,0,76.0000,0,0,0,0,42.2416,-72.6482,42.2416,-72.6482,0,0,0,0,0,15,0,0,0,MG
696980,2020,10,07,2020-10-07,15:02:00,3,NH,33,0,50.0000,0,0,0,0,42.8700,-72.2100,42.8700,-72.2100,0,0,0,0,0,5,0,0,0,EG
696981,2020,10,07,2020-10-07,15:03:00,3,MA,25,0,55.0000,0,0,500,0,42.2351,-72.8763,42.2351,-72.8763,0,0,0,0,0,15,0,0,0,EG
696982,2020,10,07,2020-10-07,15:04:00,3,NY,36,0,50.0000,0,0,10000,0,42.0900,-75.9800,42.0900,-75.9800,0,0,0,0,0,7,0,0,0,EG
696983,2020,10,07,2020-10-07,15:05:00,3,NY,36,0,50.0000,0,0,5000,0,42.1000,-75.9100,42.1000,-75.9100,0,0,0,0,0,7,0,0,0,EG
696984,2020,10,07,2020-10-07,15:05:00,3,NH,33,0,50.0000,0,0,0,0,42.7300,-72.1800,42.7300,-72.1800,0,0,0,0,0,5,0,0,0,EG
696985,2020,10,07,2020-10-07,15:09:00,3,MA,25,0,55.0000,0,0,1300,0,42.3705,-72.5253,42.3780,-72.5199,0,0,0,0,0,15,0,0,0,EG
696986,2020,10,07,2020-10-07,15:11:00,3,MA,25,0,55.0000,0,0,0,0,42.2000,-72.5300,42.2000,-72.5300,0,0,0,0,0,13,0,0,0,MG
696987,2020,10,07,2020-10-07,15:13:00,3,MA,25,0,64.0000,0,0,0,0,42.1700,-72.7200,42.1700,-72.7200,0,0,0,0,0,13,0,0,0,MG
696988,2020,10,07,2020-10-07,15:15:00,3,MA,25,0,56.0000,0,0,4000,0,42.1149,-72.5088,42.1195,-72.5853,0,0,0,0,0,13,0,0,0,EG
696989,2020,10,07,2020-10-07,15:16:00,3,MA,25,0,45.0000,0,0,0,1000,42.1100,-73.1400,42.1100,-73.1400,0,0,0,0,0,3,0,0,0,EG
696990,2020,10,07,2020-10-07,15:20:00,3,MA,25,0,50.0000,0,0,0,0,42.0600,-73.3300,42.0600,-73.3300,0,0,0,0,0,3,0,0,0,EG
696991,2020,10,07,2020-10-07,15:21:00,3,MA,25,0,55.0000,0,0,800,0,42.3179,-72.1781,42.3179,-72.1781,0,0,0,0,0,27,0,0,0,EG
696992,2020,10,07,2020-10-07,15:24:00,3,CT,09,0,50.0000,0,0,0,0,42.0000,-73.0800,42.0000,-73.0800,0,0,0,0,0,5,0,0,0,EG
696993,2020,10,07,2020-10-07,15:24:00,3,MA,25,0,52.0000,0,0,0,0,42.5500,-71.7500,42.5500,-71.7500,0,0,0,0,0,27,0,0,0,MG
696994,2020,10,07,2020-10-07,15:25:00,3,NH,33,0,50.0000,0,0,0,0,42.7402,-71.7656,42.7402,-71.7656,0,0,0,0,0,11,0,0,0,EG
696995,2020,10,07,2020-10-07,15:27:00,3,MA,25,0,61.0000,0,0,0,0,42.2700,-71.8700,42.2700,-71.8700,0,0,0,0,0,27,0,0,0,MG
696996,2020,10,07,2020-10-07,15:27:00,3,MA,25,0,61.0000,5,0,2000,0,42.5729,-71.6093,42.5729,-71.6093,0,0,0,0,0,17,0,0,0,EG
696997,2020,10,07,2020-10-07,15:27:00,3,NH,33,0,50.0000,0,0,0,0,42.7100,-71.6200,42.7100,-71.6200,0,0,0,0,0,11,0,0,0,EG
696998,2020,10,07,2020-10-07,15:27:00,3,NH,33,0,50.0000,0,0,0,0,42.8200,-71.6300,42.8200,-71.6300,0,0,0,0,0,11,0,0,0,EG
696999,2020,10,07,2020-10-07,15:28:00,3,CT,09,0,45.0000,0,0,0,1000,41.9200,-73.0800,41.9200,-73.0800,0,0,0,0,0,5,0,0,0,EG
697000,2020,10,07,2020-10-07,15:29:00,3,CT,09,0,50.0000,0,0,0,0,41.9300,-72.9200,41.9300,-72.9200,0,0,0,0,0,5,0,0,0,EG
697001,2020,10,07,2020-10-07,15:30:00,3,CT,09,0,60.0000,0,0,5000,0,41.9800,-72.4500,41.9800,-72.4500,0,0,0,0,0,13,0,0,0,EG
697002,2020,10,07,2020-10-07,15:30:00,3,CT,09,0,60.0000,0,0,5000,0,41.9700,-72.5700,41.9700,-72.5700,0,0,0,0,0,3,0,0,0,EG
697003,2020,10,07,2020-10-07,15:30:00,3,MA,25,0,61.0000,0,0,5000,0,42.2778,-71.8433,42.2391,-71.7949,0,0,0,0,0,27,0,0,0,EG
697004,2020,10,07,2020-10-07,15:30:00,3,MA,25,0,61.0000,0,0,5000,0,42.0964,-72.7792,42.0181,-72.7710,0,0,0,0,0,13,0,0,0,EG
697005,2020,10,07,2020-10-07,15:35:00,3,MA,25,0,55.0000,0,0,8000,0,42.0597,-72.5094,42.0597,-72.5094,0,0,0,0,0,13,0,0,0,EG
697006,2020,10,07,2020-10-07,15:37:00,3,MA,25,0,52.0000,0,0,0,0,42.3900,-71.5600,42.3900,-71.5600,0,0,0,0,0,17,0,0,0,MG
697007,2020,10,07,2020-10-07,15:38:00,3,CT,09,0,52.0000,0,0,3000,0,41.4390,-73.4448,41.4390,-73.4448,0,0,0,0,0,1,0,0,0,EG
697008,2020,10,07,2020-10-07,15:39:00,3,CT,09,0,52.0000,0,0,5000,0,41.4126,-73.4206,41.4126,-73.4206,0,0,0,0,0,1,0,0,0,EG
697009,2020,10,07,2020-10-07,15:39:00,3,CT,09,0,56.0000,0,0,0,0,41.9400,-72.6800,41.9400,-72.6800,0,0,0,0,0,3,0,0,0,MG
697010,2020,10,07,2020-10-07,15:40:00,3,MA,25,0,61.0000,0,0,2000,0,42.3558,-71.6946,42.3558,-71.6946,0,0,0,0,0,27,0,0,0,EG
697011,2020,10,07,2020-10-07,15:40:00,3,MA,25,0,55.0000,0,0,1000,0,42.2002,-72.4668,42.2002,-72.4668,0,0,0,0,0,13,0,0,0,EG
697012,2020,10,07,2020-10-07,15:40:00,3,MA,25,0,56.0000,0,0,3000,0,42.4796,-71.7658,42.4545,-71.7699,0,0,0,0,0,27,0,0,0,EG
697013,2020,10,07,2020-10-07,15:43:00,3,CT,09,0,52.0000,0,0,10000,0,41.4172,-73.3141,41.4172,-73.3141,0,0,0,0,0,1,0,0,0,EG
697014,2020,10,07,2020-10-07,15:43:00,3,CT,09,0,52.0000,0,0,10000,0,41.3700,-73.4100,41.3700,-73.4100,0,0,0,0,0,1,0,0,0,EG
697015,2020,10,07,2020-10-07,15:45:00,3,MA,25,0,61.0000,0,0,10000,0,42.1635,-71.2382,42.1635,-71.2382,0,0,0,0,0,21,0,0,0,EG
697016,2020,10,07,2020-10-07,15:45:00,3,MA,25,0,65.0000,0,0,5000,0,42.0293,-71.8245,42.0415,-71.8752,0,0,0,0,0,27,0,0,0,EG
697017,2020,10,07,2020-10-07,15:45:00,3,MA,25,0,52.0000,0,0,4000,0,42.1160,-71.8651,42.1160,-71.8651,0,0,0,0,0,27,0,0,0,EG
697018,2020,10,07,2020-10-07,15:45:00,3,MA,25,0,55.0000,0,0,3000,0,42.5199,-71.8918,42.5199,-71.8918,0,0,0,0,0,27,0,0,0,EG
697019,2020,10,07,2020-10-07,15:45:00,3,MA,25,0,55.0000,0,0,500,0,42.2257,-71.7223,42.2257,-71.7223,0,0,0,0,0,27,0,0,0,EG
697020,2020,10,07,2020-10-07,15:45:00,3,MA,25,0,50.0000,0,0,1300,0,42.5770,-71.8018,42.5770,-71.8018,0,0,0,0,0,27,0,0,0,EG
697021,2020,10,07,2020-10-07,15:46:00,3,MA,25,0,55.0000,0,0,500,0,42.4741,-71.7123,42.4741,-71.7123,0,0,0,0,0,27,0,0,0,EG
697022,2020,10,07,2020-10-07,15:50:00,3,CT,09,0,52.0000,0,0,5000,0,41.3464,-73.2124,41.3464,-73.2124,0,0,0,0,0,1,0,0,0,EG
697023,2020,10,07,2020-10-07,15:50:00,3,MA,25,0,55.0000,0,0,500,0,42.1495,-71.6405,42.1495,-71.6405,0,0,0,0,0,27,0,0,0,EG
697024,2020,10,07,2020-10-07,15:50:00,3,CT,09,0,55.0000,0,0,800,0,41.9515,-71.9792,41.9515,-71.9792,0,0,0,0,0,15,0,0,0,EG
697025,2020,10,07,2020-10-07,15:50:00,3,NH,33,0,50.0000,0,0,0,0,42.8600,-71.2000,42.8600,-71.2000,0,0,0,0,0,15,0,0,0,EG
697026,2020,10,07,2020-10-07,15:53:00,3,MA,25,0,50.0000,0,0,0,0,42.0900,-71.5700,42.0900,-71.5700,0,0,0,0,0,27,0,0,0,MG
697027,2020,10,07,2020-10-07,15:55:00,3,MA,25,0,55.0000,0,0,1500,0,42.1678,-71.2994,42.1678,-71.2994,0,0,0,0,0,21,0,0,0,EG
697028,2020,10,07,2020-10-07,15:55:00,3,MA,25,0,55.0000,0,0,500,0,42.5285,-71.7240,42.5285,-71.7240,0,0,0,0,0,27,0,0,0,EG
697029,2020,10,07,2020-10-07,16:00:00,3,MA,25,0,61.0000,0,0,4000,0,42.4616,-71.4084,42.4586,-71.4108,0,0,0,0,0,17,0,0,0,EG
697030,2020,10,07,2020-10-07,16:00:00,3,MA,25,0,55.0000,0,0,1500,0,42.2718,-71.2326,42.2718,-71.2326,0,0,0,0,0,21,0,0,0,EG
697031,2020,10,07,2020-10-07,16:00:00,3,MA,25,0,57.0000,0,0,0,0,42.3600,-71.0100,42.3600,-71.0100,0,0,0,0,0,25,0,0,0,MG
697032,2020,10,07,2020-10-07,16:01:00,3,MA,25,0,50.0000,0,0,0,0,42.0400,-71.4100,42.0400,-71.4100,0,0,0,0,0,21,0,0,0,MG
697033,2020,10,07,2020-10-07,16:01:00,3,MA,25,0,50.0000,0,0,0,0,42.1800,-71.1700,42.1800,-71.1700,0,0,0,0,0,21,0,0,0,MG
697034,2020,10,07,2020-10-07,16:02:00,3,MA,25,0,59.0000,0,0,0,0,42.2100,-71.1100,42.2100,-71.1100,0,0,0,0,0,21,0,0,0,MG
697035,2020,10,07,2020-10-07,16:04:00,3,RI,44,0,52.0000,0,0,30000,0,41.9500,-71.7200,41.9500,-71.7200,0,0,0,0,0,7,0,0,0,EG
697036,2020,10,07,2020-10-07,16:05:00,3,MA,25,0,61.0000,0,0,18000,0,42.1721,-71.2716,42.1695,-71.2715,0,0,0,0,0,21,0,0,0,EG
697037,2020,10,07,2020-10-07,16:05:00,3,CT,09,0,52.0000,0,0,10000,0,41.3100,-72.9200,41.3100,-72.9200,0,0,0,0,0,9,0,0,0,EG
697038,2020,10,07,2020-10-07,16:05:00,3,CT,09,0,55.0000,0,0,0,0,41.3039,-72.9188,41.3039,-72.9188,0,0,0,0,0,9,0,0,0,MG
697039,2020,10,07,2020-10-07,16:05:00,3,MA,25,0,56.0000,0,0,1000,0,42.2000,-71.0000,42.2000,-71.0000,0,0,0,0,0,21,0,0,0,MG
697040,2020,10,07,2020-10-07,16:07:00,3,RI,44,0,53.0000,0,0,0,0,41.9700,-71.4600,41.9700,-71.4600,0,0,0,0,0,7,0,0,0,MG
697041,2020,10,07,2020-10-07,16:12:00,3,MA,25,0,56.0000,0,0,0,0,42.2400,-70.8900,42.2400,-70.8900,0,0,0,0,0,23,0,0,0,MG
697042,2020,10,07,2020-10-07,16:14:00,3,RI,44,0,52.0000,0,0,1000,0,41.9699,-71.4741,41.9699,-71.4741,0,0,0,0,0,7,0,0,0,EG
697043,2020,10,07,2020-10-07,16:15:00,3,MA,25,0,56.0000,0,0,500,0,42.3880,-71.1235,42.3880,-71.1235,0,0,0,0,0,17,0,0,0,EG
697044,2020,10,07,2020-10-07,16:19:00,3,MA,25,0,55.0000,0,0,1300,0,42.2814,-71.0318,42.2631,-71.0206,0,0,0,0,0,21,0,0,0,EG
697045,2020,10,07,2020-10-07,16:24:00,3,RI,44,0,53.0000,0,0,0,0,41.8100,-71.4000,41.8100,-71.4000,0,0,0,0,0,7,0,0,0,MG
697046,2020,10,07,2020-10-07,16:31:00,3,MA,25,0,56.0000,0,0,2500,0,42.0559,-71.2540,42.0496,-71.2550,0,0,0,0,0,21,0,0,0,EG
697047,2020,10,07,2020-10-07,16:32:00,3,MA,25,0,55.0000,0,0,800,0,41.9350,-71.0983,41.9350,-71.0983,0,0,0,0,0,5,0,0,0,EG
697048,2020,10,07,2020-10-07,16:33:00,3,MA,25,0,52.0000,0,0,0,0,41.9200,-70.7300,41.9200,-70.7300,0,0,0,0,0,23,0,0,0,MG
697049,2020,10,07,2020-10-07,16:45:00,3,MA,25,0,55.0000,0,0,0,0,42.0564,-70.1900,42.0564,-70.1900,0,0,0,0,0,1,0,0,0,MG
697050,2020,10,07,2020-10-07,16:52:00,3,MA,25,0,52.0000,0,0,0,0,41.6046,-70.8307,41.6046,-70.8307,0,0,0,0,0,5,0,0,0,MG
697051,2020,10,07,2020-10-07,17:13:00,3,MA,25,0,56.0000,0,0,0,0,41.7400,-70.2200,41.7400,-70.2200,0,0,0,0,0,1,0,0,0,MG
697052,2020,10,07,2020-10-07,17:41:00,3,MA,25,0,52.0000,0,0,0,0,41.2500,-70.0700,41.2500,-70.0700,0,0,0,0,0,19,0,0,0,MG
697053,2020,10,08,2020-10-08,12:15:00,3,PR,72,0,35.0000,0,0,500,0,18.3297,-66.1965,18.3275,-66.1938,0,0,0,0,0,21,0,0,0,EG
697054,2020,10,10,2020-10-10,03:56:00,3,AL,01,0,50.0000,0,0,0,0,30.4400,-88.2700,30.4400,-88.2700,0,0,0,0,0,97,0,0,0,EG
697055,2020,10,10,2020-10-10,12:41:00,3,NY,36,0,55.0000,0,0,5000,0,44.9500,-74.7000,44.9500,-74.7000,0,0,0,0,0,89,0,0,0,EG
697056,2020,10,10,2020-10-10,13:13:00,3,NY,36,0,50.0000,0,0,2000,0,44.8600,-74.8900,44.8600,-74.8900,0,0,0,0,0,89,0,0,0,EG
697057,2020,10,10,2020-10-10,13:22:00,3,NY,36,0,50.0000,0,0,2000,0,44.6900,-73.5500,44.6900,-73.5500,0,0,0,0,0,19,0,0,0,EG
697058,2020,10,10,2020-10-10,13:32:00,3,NY,36,0,50.0000,0,0,5000,0,44.8200,-74.5600,44.8200,-74.5600,0,0,0,0,0,33,0,0,0,EG
697059,2020,10,10,2020-10-10,15:25:00,3,NY,36,0,50.0000,0,0,5000,0,44.2600,-73.8000,44.2600,-73.8000,0,0,0,0,0,31,0,0,0,EG
697060,2020,10,10,2020-10-10,15:27:00,3,NY,36,0,50.0000,0,0,10000,0,43.2800,-75.4700,43.2800,-75.4700,0,0,0,0,0,65,0,0,0,EG
697061,2020,10,10,2020-10-10,15:27:00,3,NY,36,0,50.0000,0,0,10000,0,43.2300,-75.4900,43.2300,-75.4900,0,0,0,0,0,65,0,0,0,EG
697062,2020,10,10,2020-10-10,15:39:00,3,VT,50,0,50.0000,0,0,10000,0,44.7000,-72.1800,44.7000,-72.1800,0,0,0,0,0,19,0,0,0,EG
697063,2020,10,10,2020-10-10,15:58:00,3,VT,50,0,55.0000,0,0,10000,0,44.2100,-73.2500,44.2100,-73.2500,0,0,0,0,0,1,0,0,0,EG
697064,2020,10,10,2020-10-10,16:05:00,3,VT,50,0,55.0000,0,0,10000,0,44.2300,-73.1500,44.2300,-73.1500,0,0,0,0,0,1,0,0,0,EG
697065,2020,10,10,2020-10-10,16:06:00,3,GA,13,0,50.0000,0,0,4000,0,33.0386,-84.5520,33.1887,-84.6540,0,0,0,0,0,199,0,0,0,EG
697066,2020,10,10,2020-10-10,16:14:00,3,VT,50,0,55.0000,0,0,2000,0,44.2300,-72.8800,44.2300,-72.8800,0,0,0,0,0,23,0,0,0,EG
697067,2020,10,10,2020-10-10,16:23:00,3,GA,13,0,50.0000,0,0,8000,0,33.9464,-85.1594,33.9623,-85.2626,0,0,0,0,0,233,0,0,0,EG
697068,2020,10,10,2020-10-10,16:25:00,3,GA,13,0,50.0000,0,0,15000,0,33.4495,-84.7819,33.4495,-84.7819,0,0,0,0,0,77,0,0,0,EG
697069,2020,10,10,2020-10-10,16:46:00,3,VT,50,0,50.0000,0,0,5000,0,44.3800,-71.9200,44.3800,-71.9200,0,0,0,0,0,5,0,0,0,EG
697070,2020,10,10,2020-10-10,16:57:00,3,VT,50,0,50.0000,0,0,5000,0,44.4400,-71.7100,44.4400,-71.7100,0,0,0,0,0,9,0,0,0,EG
697071,2020,10,10,2020-10-10,17:00:00,3,NH,33,0,65.0000,0,0,0,0,44.4100,-71.6900,44.4100,-71.6900,0,0,0,0,0,7,0,0,0,EG
697072,2020,10,10,2020-10-10,17:25:00,3,GA,13,0,50.0000,0,0,10000,0,34.2400,-85.1800,34.2618,-85.1462,0,0,0,0,0,115,0,0,0,EG
697073,2020,10,10,2020-10-10,17:32:00,3,NH,33,0,50.0000,0,0,0,0,44.4700,-71.1800,44.4700,-71.1800,0,0,0,0,0,7,0,0,0,EG
697074,2020,10,10,2020-10-10,17:40:00,3,NH,33,0,50.0000,0,0,0,0,44.1600,-71.9500,44.1600,-71.9500,0,0,0,0,0,9,0,0,0,EG
697075,2020,10,10,2020-10-10,18:15:00,3,NH,33,0,50.0000,0,0,0,0,44.1100,-71.1400,44.1100,-71.1400,0,0,0,0,0,3,0,0,0,EG
697076,2020,10,10,2020-10-10,18:24:00,3,ME,23,0,50.0000,0,0,0,0,44.1800,-70.8900,44.1800,-70.8900,0,0,0,0,0,17,0,0,0,EG
697077,2020,10,10,2020-10-10,18:35:00,3,GA,13,0,50.0000,0,0,25000,0,33.8630,-84.0342,33.8669,-84.0934,0,0,0,0,0,135,0,0,0,EG
697078,2020,10,11,2020-10-11,04:12:00,3,SC,45,0,50.0000,0,0,0,0,34.3530,-82.1410,34.4840,-81.8570,0,0,0,0,0,59,0,0,0,EG
697079,2020,10,11,2020-10-11,12:50:00,3,NC,37,0,50.0000,0,0,0,0,34.9999,-79.9168,34.9999,-79.9168,0,0,0,0,0,7,0,0,0,EG
697080,2020,10,11,2020-10-11,13:13:00,3,NC,37,0,50.0000,0,0,0,0,35.0341,-79.7779,35.0341,-79.7779,0,0,0,0,0,153,0,0,0,EG
697081,2020,10,11,2020-10-11,17:14:00,3,IA,19,0,50.0000,0,0,0,0,43.2000,-96.3000,43.2000,-96.3000,0,0,0,0,0,167,0,0,0,MG
697082,2020,10,11,2020-10-11,17:20:00,3,IA,19,0,52.0000,0,0,1000,0,43.0600,-96.4500,43.0600,-96.4500,0,0,0,0,0,167,0,0,0,EG
697083,2020,10,11,2020-10-11,17:31:00,3,NE,31,0,52.0000,0,0,0,0,42.3900,-96.7200,42.3900,-96.7200,0,0,0,0,0,43,0,0,0,EG
697084,2020,10,11,2020-10-11,17:51:00,3,NE,31,0,52.0000,0,0,0,0,41.7200,-97.1400,41.7200,-97.1400,0,0,0,0,0,37,0,0,0,EG
697085,2020,10,11,2020-10-11,17:55:00,3,MN,27,0,56.0000,0,0,0,0,44.7157,-96.2897,44.7162,-96.2617,0,0,0,0,0,173,0,0,0,EG
697086,2020,10,11,2020-10-11,17:55:00,3,MN,27,0,57.0000,0,0,0,0,44.7300,-96.2700,44.7300,-96.2700,0,0,0,0,0,173,0,0,0,MG
697087,2020,10,11,2020-10-11,17:59:00,3,IA,19,0,54.0000,0,0,0,0,42.5400,-96.4000,42.5400,-96.4000,0,0,0,0,0,193,0,0,0,MG
697088,2020,10,11,2020-10-11,18:21:00,3,MN,27,0,56.0000,0,0,0,0,45.9300,-95.5300,45.9300,-95.5300,0,0,0,0,0,41,0,0,0,MG
697089,2020,10,11,2020-10-11,18:23:00,3,MN,27,0,56.0000,0,0,1000,0,43.5200,-95.5600,43.5200,-95.5600,0,0,0,0,0,105,0,0,0,EG
697090,2020,10,11,2020-10-11,18:35:00,3,MN,27,0,51.0000,0,0,0,0,47.2700,-95.9700,47.2700,-95.9700,0,0,0,0,0,87,0,0,0,MG
697091,2020,10,11,2020-10-11,18:50:00,3,MN,27,0,52.0000,0,0,0,0,47.3300,-95.8200,47.3300,-95.8200,0,0,0,0,0,87,0,0,0,EG
697092,2020,10,11,2020-10-11,19:09:00,3,NE,31,0,52.0000,0,0,5000,0,40.5300,-98.0500,40.5300,-98.0500,0,0,0,0,0,35,0,0,0,EG
697093,2020,10,11,2020-10-11,19:15:00,3,NE,31,0,52.0000,0,0,0,0,40.5791,-98.1539,40.5791,-98.1539,0,0,0,0,0,35,0,0,0,MG
697094,2020,10,11,2020-10-11,19:20:00,3,NE,31,0,52.0000,0,0,2000,0,40.6166,-97.9828,40.6145,-97.9300,0,0,0,0,0,35,0,0,0,EG
697095,2020,10,11,2020-10-11,19:27:00,3,NE,31,0,56.0000,0,0,0,0,40.6000,-97.8500,40.6000,-97.8500,0,0,0,0,0,35,0,0,0,EG
697096,2020,10,11,2020-10-11,19:35:00,3,NE,31,0,56.0000,0,0,30000,0,40.5891,-97.6461,40.5891,-97.6461,0,0,0,0,0,59,0,0,0,EG
697097,2020,10,11,2020-10-11,19:47:00,3,NE,31,0,62.0000,0,0,0,0,40.3066,-97.7927,40.3066,-97.7927,0,0,0,0,0,169,0,0,0,MG
697098,2020,10,11,2020-10-11,19:48:00,3,NE,31,0,58.0000,0,0,0,0,40.2933,-97.7855,40.2933,-97.7855,0,0,0,0,0,169,0,0,0,MG
697099,2020,10,11,2020-10-11,19:48:00,3,NE,31,0,58.0000,0,0,0,0,40.6411,-97.5348,40.6411,-97.5348,0,0,0,0,0,59,0,0,0,MG
697100,2020,10,11,2020-10-11,19:50:00,3,NE,31,0,52.0000,0,0,0,0,40.6155,-97.5700,40.6155,-97.5700,0,0,0,0,0,59,0,0,0,EG
697101,2020,10,11,2020-10-11,19:52:00,3,NE,31,0,51.0000,0,0,0,0,40.2398,-97.7564,40.2398,-97.7564,0,0,0,0,0,169,0,0,0,MG
697102,2020,10,11,2020-10-11,19:57:00,3,NE,31,0,55.0000,0,0,0,0,40.4779,-97.7200,40.4779,-97.7200,0,0,0,0,0,59,0,0,0,MG
697103,2020,10,11,2020-10-11,20:00:00,3,KS,20,0,52.0000,0,0,0,0,39.6866,-98.2021,39.6866,-98.2021,0,0,0,0,0,89,0,0,0,MG
697104,2020,10,11,2020-10-11,20:03:00,3,KS,20,0,55.0000,0,0,0,0,39.6866,-98.2021,39.6866,-98.2021,0,0,0,0,0,89,0,0,0,MG
697105,2020,10,11,2020-10-11,20:03:00,3,NE,31,0,50.0000,0,0,0,0,40.4200,-97.5230,40.4200,-97.5230,0,0,0,0,0,59,0,0,0,MG
697106,2020,10,11,2020-10-11,20:10:00,3,NE,31,0,56.0000,0,0,80000,0,40.3551,-97.5772,40.3400,-97.5700,0,0,0,0,0,169,0,0,0,EG
697107,2020,10,11,2020-10-11,20:11:00,3,KS,20,0,54.0000,0,0,0,0,39.7900,-97.9100,39.7900,-97.9100,0,0,0,0,0,157,0,0,0,MG
697108,2020,10,11,2020-10-11,20:15:00,3,NE,31,0,52.0000,0,0,0,0,40.9000,-97.3300,40.9000,-97.3300,0,0,0,0,0,159,0,0,0,MG
697109,2020,10,11,2020-10-11,20:19:00,3,NE,31,0,50.0000,0,0,0,0,40.6600,-97.2200,40.6600,-97.2200,0,0,0,0,0,151,0,0,0,EG
697110,2020,10,11,2020-10-11,20:30:00,3,NE,31,0,55.0000,0,0,0,0,40.6200,-96.9300,40.6200,-96.9300,0,0,0,0,0,151,0,0,0,EG
697111,2020,10,11,2020-10-11,20:30:00,3,NE,31,0,54.0000,0,0,0,0,40.8700,-96.8800,40.8700,-96.8800,0,0,0,0,0,109,0,0,0,EG
697112,2020,10,11,2020-10-11,20:35:00,3,NE,31,0,66.0000,0,0,0,0,40.8500,-96.7600,40.8500,-96.7600,0,0,0,0,0,109,0,0,0,MG
697113,2020,10,11,2020-10-11,20:35:00,3,NE,31,0,52.0000,0,0,0,0,40.9200,-97.0900,40.9200,-97.0900,0,0,0,0,0,159,0,0,0,EG
697114,2020,10,11,2020-10-11,20:40:00,3,NE,31,0,61.0000,0,0,0,0,40.7900,-96.6200,40.7900,-96.6200,0,0,0,0,0,109,0,0,0,EG
697115,2020,10,11,2020-10-11,20:41:00,3,KS,20,0,53.0000,0,0,0,0,39.5500,-97.6500,39.5500,-97.6500,0,0,0,0,0,29,0,0,0,MG
697116,2020,10,11,2020-10-11,20:45:00,3,NE,31,0,56.0000,0,0,0,0,40.7700,-96.6400,40.7700,-96.6400,0,0,0,0,0,109,0,0,0,EG
697117,2020,10,11,2020-10-11,20:53:00,3,NE,31,0,50.0000,0,0,0,0,40.4400,-96.7000,40.4400,-96.7000,0,0,0,0,0,67,0,0,0,MG
697118,2020,10,11,2020-10-11,20:55:00,3,NE,31,0,52.0000,0,0,0,0,41.2600,-96.1500,41.2600,-96.1500,0,0,0,0,0,55,0,0,0,EG
697119,2020,10,11,2020-10-11,20:55:00,3,NE,31,0,56.0000,0,0,0,0,40.6600,-96.6500,40.6600,-96.6500,0,0,0,0,0,109,0,0,0,EG
697120,2020,10,11,2020-10-11,20:55:00,3,NE,31,0,50.0000,0,0,0,0,41.0600,-96.5800,41.0600,-96.5800,0,0,0,0,0,155,0,0,0,EG
