om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
658499,2021,04,09,2021-04-09,15:35:00,3,OK,40,0,1.75,0,0,25000,0,36.5573,-95.4878,36.5573,-95.4878,0,0,0,0,0,131,0,0,0
658500,2021,04,09,2021-04-09,15:37:00,3,MO,29,0,1.00,0,0,0,0,36.9300,-90.7500,36.9300,-90.7500,0,0,0,0,0,35,0,0,0
658501,2021,04,09,2021-04-09,15:39:00,3,OK,40,0,1.75,0,0,20000,0,36.3380,-96.4370,36.3380,-96.4370,0,0,0,0,0,113,0,0,0
658502,2021,04,09,2021-04-09,15:40:00,3,AR,05,0,0.75,0,0,0,0,36.1800,-90.3800,36.1800,-90.3800,0,0,0,0,0,55,0,0,0
658503,2021,04,09,2021-04-09,15:42:00,3,VA,51,0,1.75,0,0,0,0,36.5900,-79.1700,36.5900,-79.1700,0,0,0,0,0,83,0,0,0
658504,2021,04,09,2021-04-09,15:47:00,3,MO,29,0,1.00,0,0,0,0,36.9300,-90.8043,36.9300,-90.8043,0,0,0,0,0,35,0,0,0
658505,2021,04,09,2021-04-09,15:48:00,3,MO,29,0,0.88,0,0,0,0,37.1700,-90.7200,37.1700,-90.7200,0,0,0,0,0,223,0,0,0
658506,2021,04,09,2021-04-09,15:53:00,3,OK,40,0,2.00,0,0,0,0,35.2500,-98.0300,35.2500,-98.0300,0,0,0,0,0,51,0,0,0
658507,2021,04,09,2021-04-09,15:53:00,3,MS,28,0,1.25,0,0,0,0,31.8700,-89.2700,31.8700,-89.2700,0,0,0,0,0,61,0,0,0
658508,2021,04,09,2021-04-09,15:53:00,3,MS,28,0,1.75,0,0,35000,0,31.8600,-89.2600,32.2188,-89.1028,0,0,0,0,0,61,0,0,0
658509,2021,04,09,2021-04-09,15:55:00,3,TX,48,0,1.00,0,0,0,0,31.9121,-94.6812,31.9121,-94.6812,0,0,0,0,0,401,0,0,0
658510,2021,04,09,2021-04-09,15:56:00,3,OK,40,0,2.75,0,0,0,0,35.2500,-98.0300,35.2500,-98.0300,0,0,0,0,0,51,0,0,0
658511,2021,04,09,2021-04-09,15:56:00,3,VA,51,0,1.00,0,0,0,0,36.5700,-77.9400,36.5700,-77.9400,0,0,0,0,0,25,0,0,0
658512,2021,04,09,2021-04-09,15:57:00,3,MO,29,0,1.75,0,0,0,0,37.1800,-90.5700,37.1800,-90.5700,0,0,0,0,0,223,0,0,0
658513,2021,04,09,2021-04-09,15:59:00,3,KS,20,0,1.00,0,0,0,0,37.3000,-94.7100,37.3000,-94.7100,0,0,0,0,0,21,0,0,0
658514,2021,04,09,2021-04-09,15:59:00,3,AL,01,0,1.00,0,0,0,0,32.8800,-87.4400,32.8800,-87.4400,0,0,0,0,0,65,0,0,0
658515,2021,04,09,2021-04-09,16:00:00,3,VA,51,0,1.00,0,0,0,0,36.7400,-76.3400,36.7400,-76.3400,0,0,0,0,0,550,0,0,0
658516,2021,04,09,2021-04-09,16:00:00,3,VA,51,0,1.00,0,0,0,0,36.6000,-78.1400,36.6000,-78.1400,0,0,0,0,0,117,0,0,0
658517,2021,04,09,2021-04-09,16:04:00,3,AR,05,0,1.00,0,0,0,0,33.1300,-91.9600,33.1300,-91.9600,0,0,0,0,0,3,0,0,0
658518,2021,04,09,2021-04-09,16:07:00,3,MO,29,0,1.75,0,0,0,0,36.6000,-90.2700,36.6000,-90.2700,0,0,0,0,0,23,0,0,0
658519,2021,04,09,2021-04-09,16:13:00,3,MO,29,0,1.00,0,0,0,0,36.6800,-90.2500,36.6800,-90.2500,0,0,0,0,0,23,0,0,0
658520,2021,04,09,2021-04-09,16:14:00,3,VA,51,0,0.75,0,0,0,0,36.6400,-78.9000,36.6400,-78.9000,0,0,0,0,0,83,0,0,0
658521,2021,04,09,2021-04-09,16:14:00,3,IL,17,0,1.00,0,0,0,0,37.9905,-89.0760,37.9905,-89.0760,0,0,0,0,0,55,0,0,0
658522,2021,04,09,2021-04-09,16:14:00,3,OK,40,0,2.75,0,0,0,0,35.1200,-98.0100,35.1200,-98.0100,0,0,0,0,0,51,0,0,0
658523,2021,04,09,2021-04-09,16:15:00,3,TX,48,0,1.00,0,0,0,0,31.9249,-94.3243,31.9249,-94.3243,0,0,0,0,0,419,0,0,0
658524,2021,04,09,2021-04-09,16:15:00,3,LA,22,0,1.50,0,0,0,0,32.5914,-92.6464,32.5914,-92.6464,0,0,0,0,0,61,0,0,0
658525,2021,04,09,2021-04-09,16:19:00,3,OK,40,0,2.00,0,0,5000,0,35.1900,-97.9700,35.1900,-97.9700,0,0,0,0,0,51,0,0,0
658526,2021,04,09,2021-04-09,16:19:00,3,LA,22,0,0.75,0,0,0,0,32.5676,-92.5888,32.5676,-92.5888,0,0,0,0,0,61,0,0,0
658527,2021,04,09,2021-04-09,16:20:00,3,TX,48,0,0.75,0,0,0,0,31.3200,-95.4600,31.3200,-95.4600,0,0,0,0,0,225,0,0,0
658528,2021,04,09,2021-04-09,16:20:00,3,NC,37,0,1.50,0,0,0,0,36.0600,-76.6000,36.0600,-76.6000,0,0,0,0,0,41,0,0,0
658529,2021,04,09,2021-04-09,16:23:00,3,OK,40,0,1.50,0,0,0,0,35.8500,-97.7400,35.8500,-97.7400,0,0,0,0,0,73,0,0,0
658530,2021,04,09,2021-04-09,16:25:00,3,LA,22,0,0.88,0,0,0,0,32.6121,-92.5112,32.6121,-92.5112,0,0,0,0,0,61,0,0,0
658531,2021,04,09,2021-04-09,16:25:00,3,OK,40,0,1.75,0,0,0,0,35.1300,-97.9200,35.1300,-97.9200,0,0,0,0,0,51,0,0,0
658532,2021,04,09,2021-04-09,16:25:00,3,TN,47,0,0.75,0,0,0,0,35.5500,-89.5700,35.5500,-89.5700,0,0,0,0,0,167,0,0,0
658533,2021,04,09,2021-04-09,16:28:00,3,NC,37,0,1.00,0,0,0,0,36.0500,-76.6300,36.0500,-76.6300,0,0,0,0,0,41,0,0,0
658534,2021,04,09,2021-04-09,16:29:00,3,OK,40,0,1.50,0,0,0,0,35.0400,-97.9900,35.0400,-97.9900,0,0,0,0,0,51,0,0,0
658535,2021,04,09,2021-04-09,16:30:00,3,OK,40,0,2.00,0,0,0,0,35.8000,-97.7500,35.8000,-97.7500,0,0,0,0,0,73,0,0,0
658536,2021,04,09,2021-04-09,16:30:00,3,MO,29,0,1.00,0,0,0,0,36.9500,-90.1700,36.9500,-90.1700,0,0,0,0,0,207,0,0,0
658537,2021,04,09,2021-04-09,16:30:00,3,TN,47,0,1.00,0,0,0,0,35.6300,-89.6100,35.6300,-89.6100,0,0,0,0,0,167,0,0,0
658538,2021,04,09,2021-04-09,16:34:00,3,LA,22,0,1.00,0,0,0,0,32.6284,-92.4134,32.6284,-92.4134,0,0,0,0,0,111,0,0,0
658539,2021,04,09,2021-04-09,16:34:00,3,OK,40,0,1.75,0,0,0,0,35.0300,-97.9500,35.0300,-97.9500,0,0,0,0,0,51,0,0,0
658540,2021,04,09,2021-04-09,16:35:00,3,MO,29,0,1.00,0,0,0,0,36.7800,-90.2200,36.7800,-90.2200,0,0,0,0,0,23,0,0,0
658541,2021,04,09,2021-04-09,16:35:00,3,OK,40,0,1.25,0,0,0,0,35.0400,-97.9200,35.0400,-97.9200,0,0,0,0,0,51,0,0,0
658542,2021,04,09,2021-04-09,16:35:00,3,MO,29,0,1.00,0,0,0,0,36.7800,-90.2084,36.7800,-90.2084,0,0,0,0,0,207,0,0,0
658543,2021,04,09,2021-04-09,16:39:00,3,TN,47,0,1.00,0,0,0,0,35.4700,-89.4000,35.4700,-89.4000,0,0,0,0,0,75,0,0,0
658544,2021,04,09,2021-04-09,16:40:00,3,MS,28,0,2.25,0,0,35000,0,32.2406,-89.1127,32.3900,-89.0200,0,0,0,0,0,101,0,0,0
658545,2021,04,09,2021-04-09,16:42:00,3,TN,47,0,1.25,0,0,0,0,35.1700,-89.3800,35.1700,-89.3800,0,0,0,0,0,47,0,0,0
658546,2021,04,09,2021-04-09,16:43:00,3,OK,40,0,2.50,0,0,0,0,35.0400,-97.9000,35.0400,-97.9000,0,0,0,0,0,51,0,0,0
658547,2021,04,09,2021-04-09,16:44:00,3,TN,47,0,0.75,0,0,0,0,35.7095,-89.5752,35.7095,-89.5752,0,0,0,0,0,97,0,0,0
658548,2021,04,09,2021-04-09,16:45:00,3,OK,40,0,2.75,0,0,0,0,34.9800,-97.8800,34.9800,-97.8800,0,0,0,0,0,51,0,0,0
658549,2021,04,09,2021-04-09,16:50:00,3,AL,01,0,1.75,0,0,0,0,33.2500,-87.8000,33.2500,-87.8000,0,0,0,0,0,125,0,0,0
658550,2021,04,09,2021-04-09,16:50:00,3,AL,01,0,2.00,0,0,0,0,33.2900,-87.8500,33.2900,-87.8500,0,0,0,0,0,107,0,0,0
658551,2021,04,09,2021-04-09,16:52:00,3,OK,40,0,1.25,0,0,0,0,34.9200,-97.8400,34.9200,-97.8400,0,0,0,0,0,51,0,0,0
658552,2021,04,09,2021-04-09,16:53:00,3,MS,28,0,1.50,0,0,15000,0,33.4500,-88.3500,33.4477,-88.3238,0,0,0,0,0,87,0,0,0
658553,2021,04,09,2021-04-09,16:55:00,3,OK,40,0,2.00,0,0,0,0,34.9400,-97.8000,34.9400,-97.8000,0,0,0,0,0,51,0,0,0
658554,2021,04,09,2021-04-09,16:55:00,3,OK,40,0,1.75,0,0,0,0,34.9700,-97.8500,34.9700,-97.8500,0,0,0,0,0,51,0,0,0
658555,2021,04,09,2021-04-09,16:59:00,3,TX,48,0,1.00,0,0,0,0,31.3600,-95.1900,31.3600,-95.1900,0,0,0,0,0,225,0,0,0
658556,2021,04,09,2021-04-09,16:59:00,3,AL,01,0,1.50,0,0,0,0,33.3500,-87.8000,33.3500,-87.8000,0,0,0,0,0,125,0,0,0
658557,2021,04,09,2021-04-09,17:00:00,3,NC,37,0,1.75,0,0,0,0,36.4600,-77.5500,36.4600,-77.5500,0,0,0,0,0,131,0,0,0
658558,2021,04,09,2021-04-09,17:01:00,3,TX,48,0,1.25,0,0,0,0,31.9148,-94.8558,31.9148,-94.8558,0,0,0,0,0,401,0,0,0
658559,2021,04,09,2021-04-09,17:01:00,3,LA,22,0,1.25,0,0,0,0,32.6198,-93.2840,32.6198,-93.2840,0,0,0,0,0,119,0,0,0
658560,2021,04,09,2021-04-09,17:01:00,3,TN,47,0,1.00,0,0,0,0,35.6000,-89.2700,35.6000,-89.2700,0,0,0,0,0,75,0,0,0
658561,2021,04,09,2021-04-09,17:03:00,3,NC,37,0,1.00,0,0,0,0,36.5300,-76.2500,36.5300,-76.2500,0,0,0,0,0,53,0,0,0
658562,2021,04,09,2021-04-09,17:09:00,3,LA,22,0,1.25,0,0,0,0,32.6009,-92.0860,32.6009,-92.0860,0,0,0,0,0,73,0,0,0
658563,2021,04,09,2021-04-09,17:09:00,3,LA,22,0,1.00,0,0,0,0,32.6142,-92.0590,32.6142,-92.0590,0,0,0,0,0,73,0,0,0
658564,2021,04,09,2021-04-09,17:12:00,3,OK,40,0,1.75,0,0,0,0,35.6600,-97.1900,35.6600,-97.1900,0,0,0,0,0,109,0,0,0
658565,2021,04,09,2021-04-09,17:14:00,3,LA,22,0,1.00,0,0,0,0,32.5447,-92.0041,32.5447,-92.0041,0,0,0,0,0,73,0,0,0
658566,2021,04,09,2021-04-09,17:15:00,3,NC,37,0,1.00,0,0,0,0,36.4500,-76.2900,36.4500,-76.2900,0,0,0,0,0,29,0,0,0
658567,2021,04,09,2021-04-09,17:15:00,3,NC,37,0,1.00,0,0,0,0,36.3900,-77.4200,36.3900,-77.4200,0,0,0,0,0,131,0,0,0
658568,2021,04,09,2021-04-09,17:15:00,3,OK,40,0,2.00,0,0,0,0,35.2200,-96.9300,35.2200,-96.9300,0,0,0,0,0,125,0,0,0
658569,2021,04,09,2021-04-09,17:15:00,3,MS,28,0,1.33,0,0,0,0,34.5000,-89.0000,34.5000,-89.0000,0,0,0,0,0,145,0,0,0
658570,2021,04,09,2021-04-09,17:20:00,3,TX,48,0,1.75,0,0,12000,0,32.2700,-97.1800,32.2700,-97.1800,0,0,0,0,0,251,0,0,0
658571,2021,04,09,2021-04-09,17:21:00,3,OK,40,0,1.75,0,0,0,0,35.2000,-96.9700,35.2000,-96.9700,0,0,0,0,0,125,0,0,0
658572,2021,04,09,2021-04-09,17:21:00,3,LA,22,0,2.75,0,0,0,0,32.2394,-92.2671,32.2394,-92.2671,0,0,0,0,0,21,0,0,0
658573,2021,04,09,2021-04-09,17:24:00,3,MS,28,0,1.00,0,0,0,0,32.7700,-89.1500,32.7700,-89.1500,0,0,0,0,0,99,0,0,0
658574,2021,04,09,2021-04-09,17:25:00,3,LA,22,0,1.75,0,0,15000,0,32.7000,-91.8700,32.7000,-91.8700,0,0,0,0,0,67,0,0,0
658575,2021,04,09,2021-04-09,17:25:00,3,TX,48,0,1.00,0,0,0,0,32.2800,-97.2000,32.2800,-97.2000,0,0,0,0,0,251,0,0,0
658576,2021,04,09,2021-04-09,17:25:00,3,TX,48,0,2.00,0,0,25000,0,32.2700,-97.1700,32.2700,-97.1700,0,0,0,0,0,251,0,0,0
658577,2021,04,09,2021-04-09,17:25:00,3,TX,48,0,1.50,0,0,0,0,32.0135,-94.7076,32.0135,-94.7076,0,0,0,0,0,401,0,0,0
658578,2021,04,09,2021-04-09,17:29:00,3,OK,40,0,1.00,0,0,0,0,35.1900,-96.9300,35.1900,-96.9300,0,0,0,0,0,125,0,0,0
658579,2021,04,09,2021-04-09,17:32:00,3,NC,37,0,1.50,0,0,0,0,36.3000,-77.3000,36.3000,-77.3000,0,0,0,0,0,131,0,0,0
658580,2021,04,09,2021-04-09,17:34:00,3,LA,22,0,1.00,0,0,0,0,32.5507,-92.9191,32.5507,-92.9191,0,0,0,0,0,13,0,0,0
658581,2021,04,09,2021-04-09,17:35:00,3,TX,48,0,3.00,0,0,0,0,32.0997,-94.7661,32.0997,-94.7661,0,0,0,0,0,401,0,0,0
658582,2021,04,09,2021-04-09,17:35:00,3,TX,48,0,2.75,0,0,0,0,32.0986,-94.7658,32.0986,-94.7658,0,0,0,0,0,401,0,0,0
658583,2021,04,09,2021-04-09,17:35:00,3,TX,48,0,1.50,0,0,0,0,32.0468,-94.6478,32.0468,-94.6478,0,0,0,0,0,401,0,0,0
658584,2021,04,09,2021-04-09,17:38:00,3,NC,37,0,1.00,0,0,0,0,36.2700,-77.2800,36.2700,-77.2800,0,0,0,0,0,131,0,0,0
658585,2021,04,09,2021-04-09,17:40:00,3,MS,28,0,2.75,0,0,0,0,34.4200,-89.0300,34.4200,-89.0300,0,0,0,0,0,145,0,0,0
658586,2021,04,09,2021-04-09,17:42:00,3,TX,48,0,0.88,0,0,0,0,32.4600,-97.0700,32.4600,-97.0700,0,0,0,0,0,139,0,0,0
658587,2021,04,09,2021-04-09,17:45:00,3,LA,22,0,1.75,0,0,0,0,32.1557,-92.9774,32.1557,-92.9774,0,0,0,0,0,13,0,0,0
658588,2021,04,09,2021-04-09,17:45:00,3,TX,48,0,0.75,0,0,0,0,32.2600,-97.0400,32.2600,-97.0400,0,0,0,0,0,139,0,0,0
658589,2021,04,09,2021-04-09,17:50:00,3,TX,48,0,1.00,0,0,0,0,32.2000,-96.9900,32.2000,-96.9900,0,0,0,0,0,139,0,0,0
658590,2021,04,09,2021-04-09,17:51:00,3,TX,48,0,1.25,0,0,0,0,32.0964,-94.7625,32.0964,-94.7625,0,0,0,0,0,401,0,0,0
658591,2021,04,09,2021-04-09,17:52:00,3,TX,48,0,2.00,0,0,8000,0,32.2700,-97.0800,32.2700,-97.0800,0,0,0,0,0,139,0,0,0
658592,2021,04,09,2021-04-09,17:52:00,3,TX,48,0,0.75,0,0,0,0,32.4900,-96.9600,32.4900,-96.9600,0,0,0,0,0,139,0,0,0
658593,2021,04,09,2021-04-09,17:53:00,3,TX,48,0,2.75,0,0,100000,0,32.4300,-97.1200,32.4300,-97.1200,0,0,0,0,0,251,0,0,0
658594,2021,04,09,2021-04-09,17:56:00,3,MS,28,0,2.00,0,0,40000,0,32.9900,-89.0600,32.9900,-89.0600,0,0,0,0,0,159,0,0,0
658595,2021,04,09,2021-04-09,18:00:00,3,TX,48,0,1.00,0,0,0,0,32.4500,-97.0000,32.4500,-97.0000,0,0,0,0,0,139,0,0,0
658596,2021,04,09,2021-04-09,18:00:00,3,TX,48,0,1.00,0,0,0,0,32.4800,-96.9285,32.4800,-96.9285,0,0,0,0,0,139,0,0,0
658597,2021,04,09,2021-04-09,18:00:00,3,TX,48,0,0.88,0,0,0,0,32.4800,-96.9628,32.4800,-96.9628,0,0,0,0,0,139,0,0,0
658598,2021,04,09,2021-04-09,18:01:00,3,LA,22,0,2.00,0,0,15000,0,32.1900,-91.5200,32.1900,-91.5200,0,0,0,0,0,41,0,0,0
658599,2021,04,09,2021-04-09,18:06:00,3,LA,22,0,1.00,0,0,0,0,32.4609,-92.2916,32.4609,-92.2916,0,0,0,0,0,73,0,0,0
658600,2021,04,09,2021-04-09,18:10:00,3,TX,48,0,0.75,0,0,0,0,32.4300,-97.0000,32.4300,-97.0000,0,0,0,0,0,139,0,0,0
658601,2021,04,09,2021-04-09,18:11:00,3,TX,48,0,1.00,0,0,0,0,32.4366,-96.9800,32.4366,-96.9800,0,0,0,0,0,139,0,0,0
658602,2021,04,09,2021-04-09,18:11:00,3,OK,40,0,1.75,0,0,0,0,35.4900,-96.6900,35.4900,-96.6900,0,0,0,0,0,81,0,0,0
658603,2021,04,09,2021-04-09,18:12:00,3,TX,48,0,1.00,0,0,0,0,32.5300,-96.8800,32.5300,-96.8800,0,0,0,0,0,139,0,0,0
658604,2021,04,09,2021-04-09,18:14:00,3,TX,48,0,0.75,0,0,0,0,32.3991,-94.7218,32.3991,-94.7218,0,0,0,0,0,183,0,0,0
658605,2021,04,09,2021-04-09,18:15:00,3,TX,48,0,1.75,0,0,3000,0,32.1800,-96.9500,32.1800,-96.9500,0,0,0,0,0,139,0,0,0
658606,2021,04,09,2021-04-09,18:15:00,3,MS,28,0,1.25,0,0,0,0,34.3500,-88.9599,34.3500,-88.9599,0,0,0,0,0,115,0,0,0
658607,2021,04,09,2021-04-09,18:17:00,3,OK,40,0,2.00,0,0,0,0,35.4500,-96.6700,35.4500,-96.6700,0,0,0,0,0,125,0,0,0
658608,2021,04,09,2021-04-09,18:19:00,3,LA,22,0,1.00,0,0,0,0,32.5103,-92.1492,32.5103,-92.1492,0,0,0,0,0,73,0,0,0
658609,2021,04,09,2021-04-09,18:19:00,3,MS,28,0,1.25,0,0,12000,0,33.0300,-89.7600,33.0300,-89.7600,0,0,0,0,0,7,0,0,0
658610,2021,04,09,2021-04-09,18:20:00,3,LA,22,0,0.88,0,0,0,0,32.5049,-92.1772,32.5049,-92.1772,0,0,0,0,0,73,0,0,0
658611,2021,04,09,2021-04-09,18:20:00,3,MS,28,0,1.00,0,0,0,0,32.0400,-89.9400,32.0400,-89.9400,0,0,0,0,0,127,0,0,0
658612,2021,04,09,2021-04-09,18:21:00,3,TX,48,0,1.50,0,0,0,0,32.5457,-96.8466,32.5457,-96.8466,0,0,0,0,0,113,0,0,0
658613,2021,04,09,2021-04-09,18:22:00,3,OK,40,0,1.00,0,0,0,0,34.9600,-97.0300,34.9600,-97.0300,0,0,0,0,0,125,0,0,0
658614,2021,04,09,2021-04-09,18:23:00,3,TX,48,0,1.00,0,0,0,0,32.6000,-96.7600,32.6000,-96.7600,0,0,0,0,0,113,0,0,0
658615,2021,04,09,2021-04-09,18:25:00,3,LA,22,0,0.75,0,0,0,0,32.1481,-93.3401,32.1481,-93.3401,0,0,0,0,0,81,0,0,0
658616,2021,04,09,2021-04-09,18:28:00,3,OK,40,0,1.00,0,0,0,0,35.8812,-96.3169,35.8812,-96.3169,0,0,0,0,0,37,0,0,0
658617,2021,04,09,2021-04-09,18:30:00,3,TX,48,0,0.75,0,0,0,0,31.3276,-94.7346,31.3276,-94.7346,0,0,0,0,0,5,0,0,0
658618,2021,04,09,2021-04-09,18:30:00,3,LA,22,0,1.00,0,0,0,0,32.5283,-92.0748,32.5283,-92.0748,0,0,0,0,0,73,0,0,0
658619,2021,04,09,2021-04-09,18:30:00,3,OK,40,0,2.75,0,0,0,0,34.0700,-97.1500,34.0700,-97.1500,0,0,0,0,0,85,0,0,0
658620,2021,04,09,2021-04-09,18:34:00,3,TX,48,0,1.75,0,0,50000,0,32.3200,-97.0200,32.3200,-97.0200,0,0,0,0,0,139,0,0,0
658621,2021,04,09,2021-04-09,18:36:00,3,TX,48,0,1.50,0,0,0,0,32.3000,-97.0300,32.3000,-97.0300,0,0,0,0,0,139,0,0,0
658622,2021,04,09,2021-04-09,18:37:00,3,OK,40,0,1.00,0,0,0,0,35.1300,-96.5000,35.1300,-96.5000,0,0,0,0,0,133,0,0,0
658623,2021,04,09,2021-04-09,18:40:00,3,OK,40,0,2.00,0,0,0,0,34.0400,-97.1400,34.0400,-97.1400,0,0,0,0,0,85,0,0,0
658624,2021,04,09,2021-04-09,18:42:00,3,OK,40,0,1.75,0,0,0,0,34.0700,-97.0700,34.0700,-97.0700,0,0,0,0,0,85,0,0,0
658625,2021,04,09,2021-04-09,18:45:00,3,OK,40,0,1.00,0,0,0,0,34.8000,-96.8700,34.8000,-96.8700,0,0,0,0,0,123,0,0,0
658626,2021,04,09,2021-04-09,18:48:00,3,MS,28,0,1.00,0,0,0,0,33.3100,-89.1800,33.3100,-89.1800,0,0,0,0,0,19,0,0,0
658627,2021,04,09,2021-04-09,18:48:00,3,TX,48,0,0.75,0,0,0,0,32.9000,-96.7500,32.9000,-96.7500,0,0,0,0,0,113,0,0,0
658628,2021,04,09,2021-04-09,18:49:00,3,MS,28,0,1.00,0,0,0,0,34.4000,-88.9200,34.4000,-88.9200,0,0,0,0,0,145,0,0,0
658629,2021,04,09,2021-04-09,18:50:00,3,TX,48,0,1.75,0,0,5000,0,32.2400,-97.0100,32.2400,-97.0100,0,0,0,0,0,139,0,0,0
658630,2021,04,09,2021-04-09,18:50:00,3,MS,28,0,1.75,0,0,15000,0,32.1300,-89.8400,32.1300,-89.8400,0,0,0,0,0,121,0,0,0
658631,2021,04,09,2021-04-09,18:50:00,3,MS,28,0,2.50,0,0,0,0,34.4000,-88.8700,34.4000,-88.8700,0,0,0,0,0,145,0,0,0
658632,2021,04,09,2021-04-09,18:52:00,3,MS,28,0,1.75,0,0,5000,0,33.1279,-89.7650,33.1279,-89.7650,0,0,0,0,0,7,0,0,0
658633,2021,04,09,2021-04-09,18:53:00,3,OK,40,0,1.00,0,0,0,0,34.6300,-96.9500,34.6300,-96.9500,0,0,0,0,0,99,0,0,0
658634,2021,04,09,2021-04-09,18:55:00,3,TX,48,0,1.00,0,0,0,0,32.8900,-96.7100,32.8900,-96.7100,0,0,0,0,0,113,0,0,0
658635,2021,04,09,2021-04-09,18:55:00,3,TX,48,0,1.00,0,0,0,0,32.7500,-96.4700,32.7500,-96.4700,0,0,0,0,0,257,0,0,0
658636,2021,04,09,2021-04-09,18:57:00,3,TX,48,0,1.25,0,0,0,0,32.7300,-96.4700,32.7300,-96.4700,0,0,0,0,0,257,0,0,0
658637,2021,04,09,2021-04-09,18:57:00,3,OK,40,0,1.00,0,0,0,0,34.7700,-96.7500,34.7700,-96.7500,0,0,0,0,0,123,0,0,0
658638,2021,04,09,2021-04-09,19:00:00,3,OK,40,0,1.25,0,0,0,0,33.9900,-96.9100,33.9900,-96.9100,0,0,0,0,0,95,0,0,0
658639,2021,04,09,2021-04-09,19:00:00,3,OK,40,0,1.75,0,0,0,0,34.6600,-96.7800,34.6600,-96.7800,0,0,0,0,0,123,0,0,0
658640,2021,04,09,2021-04-09,19:02:00,3,OK,40,0,1.10,0,0,0,0,34.5100,-96.9200,34.5100,-96.9200,0,0,0,0,0,99,0,0,0
658641,2021,04,09,2021-04-09,19:04:00,3,TX,48,0,1.00,0,0,0,0,32.1000,-96.7200,32.1000,-96.7200,0,0,0,0,0,349,0,0,0
658642,2021,04,09,2021-04-09,19:04:00,3,LA,22,0,1.00,0,0,0,0,32.4000,-91.4200,32.4000,-91.4200,0,0,0,0,0,65,0,0,0
658643,2021,04,09,2021-04-09,19:09:00,3,TX,48,0,2.00,0,0,150000,0,32.6800,-96.8600,32.6800,-96.8600,0,0,0,0,0,113,0,0,0
658644,2021,04,09,2021-04-09,19:09:00,3,TX,48,0,0.75,0,0,0,0,32.7300,-96.8600,32.7300,-96.8600,0,0,0,0,0,113,0,0,0
658645,2021,04,09,2021-04-09,19:10:00,3,TX,48,0,3.00,0,0,20000000,0,32.1800,-96.8800,32.1800,-96.8800,0,0,0,0,0,139,0,0,0
658646,2021,04,09,2021-04-09,19:10:00,3,MS,28,0,1.00,0,0,0,0,34.4432,-88.4814,34.4432,-88.4814,0,0,0,0,0,57,0,0,0
658647,2021,04,09,2021-04-09,19:11:00,3,TX,48,0,0.88,0,0,0,0,32.3722,-94.7284,32.3722,-94.7284,0,0,0,0,0,183,0,0,0
658648,2021,04,09,2021-04-09,19:12:00,3,MS,28,0,1.00,0,0,0,0,34.9300,-88.5200,34.9300,-88.5200,0,0,0,0,0,3,0,0,0
658649,2021,04,09,2021-04-09,19:13:00,3,TX,48,0,2.00,0,0,150000,0,32.7200,-96.8700,32.7200,-96.8700,0,0,0,0,0,113,0,0,0
658650,2021,04,09,2021-04-09,19:13:00,3,MS,28,0,1.75,0,0,0,0,34.3700,-88.8500,34.3700,-88.8500,0,0,0,0,0,115,0,0,0
658651,2021,04,09,2021-04-09,19:15:00,3,TX,48,0,1.00,0,0,0,0,32.8900,-96.5700,32.8900,-96.5700,0,0,0,0,0,113,0,0,0
658652,2021,04,09,2021-04-09,19:16:00,3,TX,48,0,1.00,0,0,0,0,32.7300,-96.8600,32.7300,-96.8600,0,0,0,0,0,113,0,0,0
658653,2021,04,09,2021-04-09,19:17:00,3,TX,48,0,1.00,0,0,0,0,32.8900,-96.5700,32.8900,-96.5700,0,0,0,0,0,113,0,0,0
658654,2021,04,09,2021-04-09,19:17:00,3,MS,28,0,1.75,0,0,10000,0,33.5600,-89.0800,33.5600,-89.0800,0,0,0,0,0,105,0,0,0
658655,2021,04,09,2021-04-09,19:20:00,3,MS,28,0,1.50,0,0,20000,0,32.3400,-89.8200,32.3400,-89.8200,0,0,0,0,0,121,0,0,0
658656,2021,04,09,2021-04-09,19:21:00,3,TX,48,0,0.75,0,0,0,0,32.7300,-96.8500,32.7300,-96.8500,0,0,0,0,0,113,0,0,0
658657,2021,04,09,2021-04-09,19:21:00,3,MS,28,0,1.00,0,0,0,0,33.9000,-89.0000,33.9000,-89.0000,0,0,0,0,0,17,0,0,0
658658,2021,04,09,2021-04-09,19:22:00,3,TX,48,0,1.00,0,0,0,0,32.8000,-96.7000,32.8000,-96.7000,0,0,0,0,0,113,0,0,0
658659,2021,04,09,2021-04-09,19:22:00,3,TX,48,0,0.88,0,0,0,0,32.2000,-95.8500,32.2000,-95.8500,0,0,0,0,0,213,0,0,0
658660,2021,04,09,2021-04-09,19:24:00,3,TX,48,0,1.00,0,0,0,0,32.8945,-96.5859,32.8945,-96.5859,0,0,0,0,0,113,0,0,0
658661,2021,04,09,2021-04-09,19:28:00,3,OK,40,0,1.00,0,0,0,0,33.9000,-96.8300,33.9000,-96.8300,0,0,0,0,0,95,0,0,0
658662,2021,04,09,2021-04-09,19:28:00,3,OK,40,0,1.50,0,0,0,0,33.8900,-96.8300,33.8900,-96.8300,0,0,0,0,0,95,0,0,0
658663,2021,04,09,2021-04-09,19:35:00,3,MS,28,0,1.00,0,0,0,0,32.6000,-89.6000,32.6000,-89.6000,0,0,0,0,0,79,0,0,0
